filename,emeg_original,emeg_sece,emeg_secedct,emeg_ghe,emeg_clahe
130034.jpg,0.8799030670219816,0.921035728972923,0.9998045434982565,0.92654855885292,0.8513448293963282
134008.jpg,0.8970827956282638,0.9571630178095497,0.9408509469757026,0.959969156622556,0.9240917748579446
134052.jpg,0.890238834999619,0.929582337147365,0.9498747476453802,0.9314181358723785,0.8966834344772417
135037.jpg,0.8402825895006879,0.8663052018351546,0.8886156733816358,0.8730670120298158,0.8589725323951731
135069.jpg,0.8430774594952449,0.8981251914760555,0.9308718956499183,0.8996221451829995,0.8766692686228899
138032.jpg,0.8995283693804704,0.9312500388471628,0.9719528428460624,0.9352197057827047,0.8882398971326358
138078.jpg,0.9132056649465242,0.9294378610326044,0.8883262778609654,0.9327204656698724,0.914463250981366
140055.jpg,0.9088785223979253,0.9536402066667911,0.9390355376185265,0.9546401653912561,0.9027448102573151
140075.jpg,0.9193970974106476,0.9336794089619764,0.9452847162548237,0.9334492220754698,0.9266288841587357
144067.jpg,0.8664450878533686,0.8934431122038365,0.9221401226277103,0.8957463246841759,0.8744256696635028
145014.jpg,0.9112742008573904,0.921679901058727,0.9461869596161097,0.9202560455364971,0.9167408818172533
145053.jpg,0.9102119886283286,0.9278182006297497,0.9472758938856751,0.9300150787578494,0.9183850234327848
147021.jpg,0.8784046600834534,0.9143931198994356,0.9389587627116847,0.9223985005712664,0.8920013053174649
147062.jpg,0.8805464840646371,0.8968629138189189,0.9694490182367218,0.9036171574650134,0.874499779135837
15004.jpg,0.8909929924675145,0.9014451039177535,0.941452779258024,0.9020911566501432,0.8858817921374101
15088.jpg,0.9077416077572796,0.9448149906433626,0.9492732259927166,0.9473699723658695,0.9277192362679703
151087.jpg,0.8949173415752716,0.9284387662696225,0.9521598324785249,0.9341063757874409,0.8956765949925001
153077.jpg,0.8753084015698455,0.8988690535543714,0.9238523368020084,0.9038165040343092,0.9051167693778335
153093.jpg,0.9031737723555455,0.9215796264722868,0.9020096068993677,0.922901056869501,0.9173592756378711
155060.jpg,0.9134824120924518,0.9324986644862272,0.9129032411920859,0.9329526481664333,0.9077161999851617
156079.jpg,0.8897693488945483,0.9306072085507886,0.9473931815629569,0.9358974014047606,0.9160659028230057
157036.jpg,0.9383860689889817,0.9467821929042833,0.932753049158336,0.9445821404312217,0.9198566596385833
