filename,gmsd_sece,gmsd_secedct,gmsd_ghe,gmsd_clahe
185092.jpg,0.15334718640376369,0.2723824273446019,0.1740416330003614,0.08137009307955378
187058.jpg,0.12765229712988743,0.2692357604890004,0.16273232548447714,0.07299660808339045
187099.jpg,0.1092154161550817,0.2522038298127237,0.12231373929063608,0.08263105344241392
188025.jpg,0.0794581186207439,0.25176882984171906,0.08477188227042595,0.09236787332892722
189006.jpg,0.1122109369439063,0.23723646901514236,0.19627816640524276,0.07063536674641838
189013.jpg,0.05906606977321864,0.23041161456400086,0.06452210767127856,0.06924733686936037
189029.jpg,0.07799412456805482,0.23074022426255017,0.21381764945293225,0.06316834576215741
189096.jpg,0.13271301152745202,0.2797181898145627,0.1459993428782781,0.08039469693592981
196027.jpg,0.09904024936905752,0.23882317728003855,0.11219486833345314,0.0686845991970813
196040.jpg,0.13118087533046746,0.25306644453259103,0.13832314708846166,0.08147417097054323
196062.jpg,0.06589460388041392,0.22925219347636114,0.0711438108512094,0.07870469030316067
196088.jpg,0.08682831508559292,0.23315111208349124,0.12224023908328382,0.07192863206748597
198087.jpg,0.031129368903306975,0.20833963377400136,0.05450348916573135,0.06285434346697809
20069.jpg,0.04919636837546218,0.21269393941551826,0.0666276714567599,0.06480705356371112
201080.jpg,0.08022552683338105,0.24588370835414947,0.1117936420304516,0.08733746940485473
2018.jpg,0.040478112644212944,0.2159722135362935,0.06689403706256201,0.07671052233806716
202000.jpg,0.11538287608874236,0.255703592211542,0.13037556162497693,0.08212723110456231
206062.jpg,0.10766368925087154,0.2864671393043893,0.10030215449463359,0.09403425279796221
206097.jpg,0.02346351860710619,0.20015856187954614,0.03069240753282128,0.08217908727514815
207038.jpg,0.11201940542675494,0.26182771872572813,0.11875909106300192,0.07996996794086503
207049.jpg,0.12044629802901374,0.23876109425554579,0.13137736681010126,0.08059091385090396
208078.jpg,0.06899090974543975,0.2369212863694309,0.08294149818580904,0.05577658295584119
209021.jpg,0.1649952040093318,0.2536696833900252,0.174012952094012,0.08235051056856216
217013.jpg,0.3212319742091291,0.3818239495861994,0.37006837385648567,0.08194267226111993
217090.jpg,0.07539085659836801,0.25982773425238703,0.07779619004621523,0.08701205113379408
220003.jpg,0.15034602218058232,0.263720047807762,0.1685375379944842,0.08620321945397681
223004.jpg,0.06175645537383929,0.2541928258216241,0.05997944411646148,0.06896180220471762
223060.jpg,0.03375153764104372,0.2358358948031266,0.04941941557348695,0.07448103691075064
225022.jpg,0.08431660372819932,0.26090350221499714,0.10270521933584754,0.07804164856499621
226022.jpg,0.20340213505010848,0.2911146248795762,0.22610762525468142,0.08041418842238314
226033.jpg,0.08493761999533435,0.21052457314444548,0.10209146927726558,0.07785500392698727
226043.jpg,0.06639437078470649,0.21469802807496122,0.07732317497776037,0.05367230292315507
226060.jpg,0.10064660010372728,0.2513882633981292,0.11105365967926362,0.08110316488866995
228076.jpg,0.07841766948801891,0.2360777283478347,0.12142948750101638,0.07865145009381276
230063.jpg,0.12433594625545698,0.26411189895822557,0.14504838059450786,0.07122226811272207
230098.jpg,0.04781701111494905,0.22791935268658878,0.05028056960613885,0.07333183415559799
23050.jpg,0.12593625775158823,0.2749002103649224,0.20253541712953835,0.07729228797424545
232076.jpg,0.1249955009328244,0.2748261289012124,0.17798456740624116,0.09413642718181386
235098.jpg,0.08964057775703681,0.2417823155293967,0.12012949657887056,0.0794075800194968
238025.jpg,0.09910261856870693,0.2531032240338114,0.12116020354045681,0.09301607847147132
243095.jpg,0.11641995725755372,0.2864984587209094,0.1907552454384681,0.07384916944540386
246009.jpg,0.10277485817454883,0.24956930545302836,0.11471084699095865,0.07062541292368084
247003.jpg,0.11042294371440331,0.25999474698769165,0.12411568712120605,0.07664614786651351
247012.jpg,0.08959340255391204,0.24177520149346932,0.1024693395208746,0.0820053588194819
249021.jpg,0.0847379410525946,0.23221993036499824,0.10162606267022159,0.08871362407564559
250047.jpg,0.09897019756212119,0.2548811303667684,0.1144297810583002,0.06725233288737187
250087.jpg,0.01768365440199186,0.17076697502325106,0.030628221651250537,0.07472937598448674
253016.jpg,0.037178257205014845,0.2327734809858851,0.0461533810352796,0.07443063847185154
253092.jpg,0.09308067146666849,0.23885377755883885,0.11219509238389602,0.06407759996637394
257098.jpg,0.03982419706965829,0.2221645678225881,0.06049590843702733,0.08697074646549176
258089.jpg,0.03872057359850235,0.20577420083580975,0.05021582655923525,0.06814545280780174
259060.jpg,0.06391342865578536,0.23530134952731765,0.06980321092622925,0.08444817515878937
267036.jpg,0.03823252581200303,0.22228933037756118,0.04895604490612209,0.07836681489666707
268048.jpg,0.039772293170147195,0.2096817360887452,0.044556125235400555,0.07115450007483039
268074.jpg,0.1535201409698102,0.24572329999517573,0.17612707036504788,0.07739707261649038
277053.jpg,0.07525817296627309,0.2507475181380053,0.08391602030198855,0.08804842020633036
279005.jpg,0.13223073388569348,0.2687264836121854,0.18177137121931985,0.08451779988209795
28083.jpg,0.21708627233937597,0.32860540231468194,0.22598620685567586,0.09697915648085803
281017.jpg,0.09977066614904026,0.2318792055916912,0.12764866524663893,0.07769708622764389
285022.jpg,0.20065920225666709,0.3042693064504443,0.28057048708109983,0.08175202866577602
288024.jpg,0.09753881776638725,0.23677280995478076,0.12164596683820746,0.07064142913095084
289011.jpg,0.18092556741276292,0.26317261173808765,0.1939029222216405,0.09280735094041906
290035.jpg,0.19043675211723474,0.2902961976895931,0.21122725982667417,0.08476280420288013
29030.jpg,0.10519069128619885,0.2441347731920582,0.1299105731737683,0.09637553144582012
296028.jpg,0.032717205621442216,0.2264157198896031,0.051347481866077994,0.08727434560378255
296058.jpg,0.12609898167434808,0.2657632769088432,0.1373711654106666,0.08701114824355159
302022.jpg,0.05420530736107737,0.23976327180740517,0.05033902136144714,0.07671372783322979
306051.jpg,0.055437902443495064,0.21829278664112842,0.07938417712803333,0.07876328217646962
306052.jpg,0.07336090369164343,0.2253666252256246,0.10623528374458516,0.08247758224094548
3063.jpg,0.07384124648492833,0.20476393383472224,0.07591590510834953,0.06223372294367894
309040.jpg,0.05551893671757504,0.23164355040217646,0.07199936522715313,0.0772408950654459
317043.jpg,0.1567772708016582,0.24264715208609156,0.16862734043233946,0.07984580522258744
326025.jpg,0.13491865097667807,0.2491617801663296,0.18907291370437512,0.07620397511063431
326085.jpg,0.08307273158644014,0.23134597306105212,0.0843332460663296,0.07819524044553251
33044.jpg,0.08165967948270132,0.26994553938926147,0.0767631360317409,0.084709727319377
334025.jpg,0.15506576420177415,0.29366311728951144,0.1632820035757431,0.09357455259123391
335088.jpg,0.050897087664265206,0.21465177353885867,0.05715928381949,0.06926523729107856
335094.jpg,0.11927213161022235,0.27206065600588886,0.2255863981248098,0.08308174209994956
344010.jpg,0.05820643691422832,0.24129443978529497,0.06367188891238477,0.08904165359028085
346016.jpg,0.10423888196828475,0.22925453153530817,0.10981640559714323,0.07408428818009476
347031.jpg,0.07651563651630183,0.2557011210164858,0.11247805947049923,0.08446574996147087
35028.jpg,0.21941798529259615,0.2920017868422462,0.2477599434550457,0.07830353549064592
35049.jpg,0.18152605511678035,0.28332037501881574,0.2226234066874572,0.07097681697273833
36046.jpg,0.14867282178103197,0.29436463778797056,0.14982251325692622,0.10127520755969896
365072.jpg,0.02289012646864302,0.21014023906849313,0.020869479565537547,0.06871575172115361
368037.jpg,0.03272610624965482,0.20843888301263963,0.05516713078617249,0.06162592824162126
372019.jpg,0.05747987700445225,0.2565587082541683,0.06379497847518094,0.08253633180819266
376086.jpg,0.1491520398369643,0.2876635325324165,0.21473262432196533,0.07546167172029916
384022.jpg,0.1235686854828743,0.2739584035205408,0.1310918688407306,0.09055677945765972
384089.jpg,0.12257409526368895,0.2840541754205109,0.12872524940575786,0.09909389024068997
385022.jpg,0.09102260451689144,0.24791819324870912,0.09169932710471539,0.09058946171690614
388006.jpg,0.07373424451527989,0.23749095270691425,0.08928983540440705,0.08098720799359274
388018.jpg,0.03308318241474441,0.20140122951101513,0.052996059730666976,0.0717256846488904
388067.jpg,0.06634148033616097,0.23753234193162298,0.07176996956766316,0.076261353851991
393035.jpg,0.06111031362264783,0.25650772776456315,0.16359295180691402,0.08275651202273063
41006.jpg,0.10634591737742032,0.2595545098066162,0.12150045110706044,0.08669265013053665
41029.jpg,0.045173116242362386,0.23476159962955892,0.0488337548740333,0.08021927610294574
41085.jpg,0.10883702863361813,0.24563748049979664,0.11436566670114126,0.08664916125786383
41096.jpg,0.08162094581003272,0.2271436972882725,0.09947513430767801,0.0749770718002035
43033.jpg,0.18674927096561306,0.24439668889258043,0.19598896394125445,0.08753470699963449
43051.jpg,0.2647104628987795,0.3072380912700438,0.2906438147705664,0.08240234867735889
45000.jpg,0.14236849321858303,0.24348310577657628,0.1512321210161921,0.08134007922034626
48017.jpg,0.14811315317018903,0.26741897883667065,0.17015812011292664,0.09003485647006938
48025.jpg,0.1087371605628738,0.280144220535942,0.10770528904444797,0.09850792520280914
49024.jpg,0.12047740785497237,0.2512029827838174,0.12934166052632165,0.07789254430881415
5096.jpg,0.12924893251094643,0.25661669334095966,0.12419790218493577,0.08581977884892364
51084.jpg,0.048952799560563726,0.23741893887660917,0.11918056690623739,0.07746911078795352
6046.jpg,0.0831896384191681,0.2594508399098888,0.12208581260990636,0.08594517306022428
61034.jpg,0.11675553483998534,0.26272280843030466,0.12375882835523463,0.08212640434907922
64061.jpg,0.09699899246800804,0.23979321709510024,0.11191135905341257,0.08784025507098227
